1.6603,0.11572,1.7096,0.54496,1.0658,1.0781,1.6673,1.2528,1.3824,0.2783,1.3826,0.79185,1.3801,0.59123,1.5708,1.5286,2.1528,4.7684,10.71,5.1144,1.3725,0.89256,1.3641,1.9234,1.6895,0.10741,2.1143,5.4155,10.761,4.596,2.7059,0.28733,0.88207,1.6052,0.65889,0.37433,0.46775,1.4231,1.9656,0.10192,0.98352,0.51426,1.0592,1.2959,1.3786,0.97561,0.073358,0.10502,1.9775,1.3958
1.6438,0.64092,1.7834,0.099882,0.32709,1.8746,1.2375,0.5725,0.89262,1.5935,1.2152,0.29743,1.034,0.48018,1.6765,0.59444,0.73676,1.4819,5.8614,9.7621,5.755,2.5925,1.0506,1.2157,0.47001,1.8291,0.18813,1.3163,4.2379,9.5147,5.8915,1.4915,0.65727,0.75157,0.5609,1.2418,1.5704,0.041923,1.6323,0.56366,1.9844,0.18794,1.7729,1.9695,0.72968,0.88313,0.77117,1.6447,0.17375,1.5899
0.65541,0.77163,0.67773,0.33059,0.038325,1.7879,0.34174,0.26163,0.83493,0.26582,1.8929,1.7692,0.3927,0.77174,1.5435,0.99467,0.54323,2.5209,5.5591,9.6947,5.2303,2.6275,1.0317,1.3322,1.0166,1.0075,2.4569,5.9536,10.72,5.6638,1.2365,0.26293,1.0942,0.095748,0.82301,1.7251,1.7419,0.41948,0.37889,0.26706,0.78973,0.53918,1.6311,1.9101,0.14652,0.67589,1.5661,1.6101,1.801,1.1699
1.8333,1.4536,1.7497,1.9386,0.0025055,0.44946,0.18017,1.5197,0.46057,0.9764,1.5148,0.70931,1.678,0.52223,0.77298,1.2603,1.971,2.9301,4.3166,9.1708,5.5155,1.606,1.8808,1.8429,1.3387,0.38308,0.84022,2.1196,5.731,10.389,4.3754,2.4062,1.7168,0.206,1.7071,0.61763,1.1077,1.3548,0.079463,0.91373,1.8945,0.3929,0.64938,1.5015,1.8358,0.10956,0.68696,1.6861,0.47619,0.91008
1.2585,1.9345,0.53858,0.35526,1.0011,0.17527,0.48956,1.2823,1.7208,1.5174,0.41655,1.1647,0.19493,0.44939,1.8966,0.84848,1.2958,1.1899,5.4583,9.4243,5.0898,1.4937,0.26345,0.89738,0.18148,1.2377,1.3417,0.9443,1.7909,1.0124,4.2182,9.6601,5.8288,2.081,0.60906,0.34397,1.7956,0.90626,1.2118,0.44593,0.1828,0.835,0.53233,0.19359,0.20552,1.3847,1.132,1.3241,1.6185,0.37775
0.14365,1.9405,1.5798,0.9216,1.835,0.4309,0.17983,1.0322,1.88,1.9134,1.226,1.1767,0.54182,0.73629,1.0807,0.38722,1.7821,5.5596,9.387,4.1771,1.3932,0.77867,1.3016,1.2666,1.086,1.7506,2.6134,4.7906,9.0234,5.2743,1.9089,0.20695,1.252,1.6987,1.5194,1.4483,1.8967,0.98643,1.4611,1.1065,0.76549,0.035956,0.55562,0.93814,1.4969,0.035443,0.63652,1.9221,1.2302,0.33126
1.3574,1.253,1.1183,1.4467,1.8917,1.3617,0.35415,1.3939,0.63272,1.8847,1.4097,1.2594,0.89099,0.34861,1.0941,0.13664,0.23174,1.3773,4.9164,10.519,5.5213,1.3286,1.6944,0.42303,0.59598,0.83976,2.7796,4.1687,10.592,5.63,1.4043,0.44263,1.0344,1.0649,1.0944,1.1722,0.5986,0.70536,0.096449,0.1423,1.461,0.38391,1.5089,0.2083,1.5686,0.84284,1.9862,1.1957,0.55842,1.7549
0.71878,1.7032,0.12431,0.98375,0.68669,0.86544,0.3665,0.88511,1.9412,0.64409,1.7076,1.2094,1.1477,1.5362,0.59365,0.21728,0.61675,0.018973,2.7108,4.1392,9.3445,5.5024,1.6918,1.1207,0.76369,1.8609,2.3364,4.5527,9.3643,5.3226,1.5666,1.7003,1.075,1.8172,1.5556,0.91254,0.99899,1.2238,1.5844,0.19499,1.4924,0.53085,1.9579,0.74431,0.70627,1.7628,0.054648,1.7568,1.3018,0.85591
0.307,0.57755,1.2177,1.123,1.0847,0.97056,0.59222,0.35206,1.7764,1.848,0.98295,1.4171,0.21469,1.1674,1.4982,0.87686,0.082802,1.8202,4.2635,10.172,5.7231,1.1211,0.1363,0.20722,1.0678,1.0607,1.6579,0.73395,1.0646,4.6699,9.6803,5.5762,1.322,0.17931,1.5741,0.90765,0.78734,0.91374,0.79056,0.64864,0.34681,1.1932,1.2849,0.13955,0.042314,0.002961,0.54508,0.10486,1.7738,0.82414
0.099251,0.75482,1.5179,1.5109,0.69911,1.4407,1.2567,1.9075,1.6441,1.2535,1.7248,1.4429,0.2209,0.62985,0.23648,0.7775,0.76048,1.2827,5.2277,9.5656,5.663,1.1827,0.022961,0.58466,0.85305,1.6888,1.936,2.5943,4.3263,10.918,5.2208,1.3713,0.27646,1.7279,1.8876,0.23662,1.8981,0.58976,0.11957,1.2576,0.72392,0.23298,1.7045,1.8235,0.032845,1.0014,1.0047,0.046381,0.76173,1.0008
1.6279,0.46067,1.9145,1.9362,1.0063,0.63467,1.5274,0.042923,1.2892,1.2893,1.3664,0.82499,0.031952,1.8086,0.33067,0.50376,1.4474,1.0655,2.2768,5.0433,10.498,5.8798,1.0136,1.088,0.46407,1.521,1.4991,0.02365,2.0964,5.0707,10.313,4.7897,2.1909,1.7149,0.22527,0.0011149,1.8792,1.6755,1.2415,1.5035,1.3227,0.30749,1.7105,1.1998,0.67799,1.5096,0.73935,0.41045,1.7372,1.1096
1.7749,1.9677,0.13853,0.78235,0.17918,1.6729,1.0255,1.1456,1.67,1.2225,0.24395,0.37118,0.85083,1.7961,1.9829,1.284,1.5539,1.1155,2.5041,5.9485,10.442,5.1673,1.5849,0.36174,0.056838,1.2979,1.1623,0.45938,2.5368,5.1333,10.959,4.5193,2.2139,1.7658,1.7332,1.8085,1.4671,0.69545,0.33038,0.89209,1.2555,0.84189,1.1177,1.9626,1.4409,1.351,0.44388,1.1555,1.8258,0.85238
0.024054,0.014558,0.43474,1.3036,0.55431,1.639,1.3695,1.9907,0.094771,0.095781,1.8768,0.047803,0.60097,0.86957,0.13468,1.2947,0.20096,1.3869,1.5133,5.3684,10.046,5.716,1.4353,0.55215,0.052056,1.8586,1.9049,2.3741,5.559,9.2317,4.8474,2.1975,1.2886,0.14872,1.6994,0.31763,0.70055,1.9403,0.65865,0.46287,1.4495,0.088205,0.50618,1.8255,1.8028,0.3622,0.77277,1.5425,1.8222,1.5874
0.49953,1.3869,1.4951,0.10377,0.75695,0.60623,0.61653,0.33555,1.1827,1.3536,0.013819,0.81169,0.54397,0.14127,1.5168,1.2443,1.8398,1.7527,2.0973,4.803,10.824,4.7606,1.6038,0.46519,0.5486,1.3972,0.42966,0.073362,0.69814,2.0178,5.6707,10.336,4.1272,1.6843,0.59026,1.6922,0.6772,0.80495,0.53989,1.1355,1.3452,0.95542,0.75326,1.0007,0.94731,1.992,1.6085,1.7442,1.761,0.83641
0.10686,0.75846,1.342,1.786,1.5692,1.6281,0.58443,1.0105,1.9848,1.9319,0.32504,1.7319,1.3115,1.2899,0.86528,0.060479,1.3743,0.039269,2.8761,4.2095,9.5618,4.7207,2.1908,1.0976,1.389,0.45662,0.41198,1.5727,1.4165,1.6299,1.3789,4.1529,9.1269,4.4564,1.4667,0.95338,1.5779,1.0488,1.0822,0.42577,0.085789,1.9023,1.0901,0.094691,0.11148,1.7829,1.5693,0.16172,0.43193,0.43859
0.7036,1.4278,1.1339,1.7766,0.29184,0.052361,0.76724,0.81874,0.51287,1.8482,1.2628,1.7497,1.5322,1.6766,0.28301,0.49759,0.22896,1.3732,2.9001,4.8298,9.2215,4.5842,2.1274,1.1141,0.66,1.4068,1.9707,1.322,1.6612,5.2645,9.7825,4.7854,2.2077,1.6888,0.95442,0.63211,1.5888,1.0207,1.7075,0.54367,0.59953,1.7831,0.089637,1.3882,0.81554,1.392,1.3108,1.7001,0.028413,1.302
0.74757,0.25539,0.29635,1.9842,0.78553,1.6747,0.61416,1.8764,0.21236,0.83251,0.41193,1.6124,1.8211,1.8075,0.10014,1.4262,1.5177,1.9729,1.211,2.0954,4.7089,9.1712,4.436,2.241,1.501,0.47606,1.0329,1.5102,1.2321,1.2602,5.1242,9.4631,4.8165,1.2682,0.38212,0.25335,0.70319,1.1452,0.86442,0.35181,0.97475,1.8223,0.66938,0.14807,0.67151,0.20401,0.71485,1.8609,0.18403,1.8616
1.4003,0.15512,1.939,0.76764,1.8565,0.97855,0.8248,0.98315,0.48564,0.64394,1.3633,1.0928,0.95802,1.2402,1.9317,1.467,1.4938,1.9715,2.6211,4.4627,9.2356,5.2912,1.7812,0.0013138,1.5913,1.0807,0.47638,1.0353,1.9178,5.0665,10.914,5.8923,1.8776,1.7626,1.828,1.3449,0.66848,1.7868,1.156,1.5512,0.68785,0.43012,1.6052,1.0647,0.60821,1.7434,0.67803,1.0752,1.4387,0.4003
0.88293,1.1364,1.9846,0.68649,0.4978,0.20535,0.9014,1.4054,0.64569,0.24825,1.1007,1.3794,1.748,0.84999,0.45672,1.7769,1.6354,0.91216,0.63021,1.0121,5.2119,10.866,4.6762,1.3756,0.10748,0.75452,0.77245,1.9807,0.43824,1.9022,1.0884,4.7188,9.1588,4.3873,1.6317,1.8302,0.81092,0.7498,0.27296,0.16373,0.15112,1.2505,0.98713,1.2626,0.59297,1.8167,0.1054,0.10531,0.61676,1.5879
1.7581,1.7905,0.60684,1.4163,1.4638,1.1578,0.46251,0.72736,1.1162,1.4967,1.5659,1.3579,0.16615,0.011793,0.77419,1.0778,1.1997,0.69602,0.54427,1.0823,1.7198,5.0888,10.492,4.9525,1.0184,1.2658,0.42566,0.35587,0.86412,0.15599,1.1291,4.5815,9.8153,5.6932,1.2175,0.68488,1.1191,1.936,1.1631,1.0975,0.67241,0.029908,0.5176,1.6934,1.9428,1.8122,1.7257,1.7736,0.42615,0.78177
0.40687,1.2219,0.10755,1.2297,0.61343,0.30372,1.8366,0.69946,0.59265,0.63532,0.54174,1.6248,1.3483,1.9402,0.296,0.38314,1.1357,1.9658,0.85749,2.7598,5.1503,10.34,4.738,1.0363,1.4562,1.9752,0.59679,0.87405,2.2787,4.8735,10.817,4.1919,1.2258,0.41596,0.87856,0.4082,1.4029,0.70657,1.3424,1.4641,0.2449,1.5679,0.56936,1.2474,1.1506,1.1343,0.1477,0.3197,0.23428,1.0037
0.21211,1.6122,1.9226,1.7001,0.94573,1.8391,1.6417,1.8729,1.4174,0.05906,0.49894,0.2612,1.4798,1.0614,1.1625,1.545,1.6494,0.97174,1.4945,1.7568,5.2387,10.85,4.8464,1.9498,1.3288,1.5539,1.3761,1.2612,1.6623,2.5633,5.3879,10.29,5.9942,2.3411,1.0758,1.1493,1.6537,0.36789,1.6739,1.3065,0.28548,0.01694,1.6338,0.15145,0.47475,0.81648,1.3692,1.5915,0.72661,1.8267
0.47055,0.068025,0.85709,1.8862,1.3169,1.4539,1.9032,1.449,0.87164,1.4594,1.8709,0.33943,0.76997,0.6815,0.8656,1.2367,1.9316,0.63019,0.92997,1.653,2.4417,5.1493,10.143,4.1532,2.1707,1.4338,1.2452,1.3472,1.4175,0.32728,2.7086,4.9922,10.412,4.4329,1.0984,1.0845,0.93435,1.1301,1.2688,1.3061,0.75286,1.5223,1.1827,0.5995,1.8233,0.20128,1.1472,0.61459,0.66563,0.81098
1.221,1.2371,0.4313,1.9683,1.3674,0.29154,1.6589,1.6579,1.6924,1.3655,0.29991,1.4034,1.3179,1.1838,0.20608,1.877,0.095903,0.76277,1.9675,1.3055,5.1145,10.826,5.1762,1.5014,1.8381,1.6852,0.2071,1.835,0.35954,2.3857,5.5447,9.5329,4.9309,1.1295,1.1029,0.75474,0.36201,1.3867,0.42363,1.3773,1.5173,0.66243,0.78773,1.7665,0.075523,1.0878,0.8619,1.305,1.2176,1.2794
1.1916,0.72275,0.62371,1.8052,0.87459,0.41553,0.47148,0.9768,0.49816,1.029,0.4464,0.70303,0.038895,1.7826,0.010273,0.98378,0.32373,0.036021,1.6973,1.2006,1.899,5.8551,9.0575,5.1624,1.3347,0.52383,0.5721,1.8152,1.1598,1.8694,5.9161,10.466,4.241,1.8583,1.1829,0.17236,1.9474,1.0392,1.8134,0.22158,1.7291,0.2091,0.22182,1.4669,1.1141,0.88037,0.97238,1.7486,0.021823,0.80126
1.07,0.28093,1.869,0.062825,0.046973,0.98413,1.2054,1.1353,1.6421,1.6159,1.139,1.2595,1.1966,0.90693,0.78874,0.70859,1.6612,1.0073,0.64372,1.6767,1.6911,4.5754,9.1823,4.302,2.9439,0.92257,1.2027,0.12764,1.5558,1.6398,0.7653,2.8986,5.5015,9.6062,4.5505,1.8386,0.5054,1.4156,0.81029,0.7157,1.7132,1.8176,1.993,1.1813,1.3489,1.2611,1.3571,0.29076,0.17707,0.35929
1.304,0.25675,1.9457,0.17365,0.82151,0.58391,1.0812,1.4584,1.6513,1.7907,1.3376,1.6596,0.66886,1.3884,1.762,1.6285,0.020908,0.25398,0.35719,0.64459,1.1205,5.8814,10.002,4.8204,1.4392,0.72584,1.737,1.2745,1.5181,1.1088,1.8421,5.9314,10.931,5.1711,1.8369,1.2826,0.93212,1.8113,1.7773,1.2019,0.26607,1.5444,0.010601,1.2558,1.8651,0.42899,0.40642,1.7387,1.11,1.7327
1.5174,0.072027,0.17892,0.72068,1.6807,1.3252,1.5588,1.3342,0.51018,1.9849,0.57157,0.51538,0.22811,1.8298,0.58591,0.64247,1.3153,0.61035,1.7104,0.81191,1.8881,5.6291,10.837,5.7861,1.0765,1.234,1.6314,0.96218,0.50125,2.5763,4.5216,10.657,5.7335,1.4916,0.99827,0.25198,0.070658,1.7538,1.1501,0.69582,1.7265,0.24861,0.50305,1.5196,1.977,1.2796,0.73656,1.7246,1.9363,1.7784
0.61174,0.80373,1.9313,0.21925,1.8327,0.20356,1.7541,0.49839,1.4673,0.80905,1.0486,1.7336,1.3359,0.22285,1.375,1.9524,1.7061,0.51212,1.7208,0.82909,0.44176,2.0504,4.4952,10.709,4.4579,1.6189,0.74984,0.57502,0.68753,0.5358,1.995,4.3798,10.76,5.4801,2.2263,1.3671,0.26725,0.53523,0.033419,1.6241,1.1886,1.9194,1.3407,0.49472,0.34478,1.9368,1.5198,1.495,1.5289,1.0182
0.58838,1.9464,1.225,0.79886,1.1599,1.5398,0.73561,0.60021,1.3277,0.47624,0.44066,1.9022,1.0861,0.44687,1.4763,0.75667,0.73902,0.0045836,0.21001,1.1562,1.4495,2.6392,5.3059,10.086,5.4155,2.2653,0.96594,1.4431,1.4615,1.0586,0.019144,1.5689,1.3473,4.446,10.677,5.6628,1.1618,1.8409,1.0808,0.23446,1.1805,0.6798,1.2424,0.44199,0.0059614,1.3944,0.21,1.335,0.69711,0.45668
1.037,1.7802,1.6025,1.4757,1.6833,0.58918,1.6335,0.96039,1.5719,0.27397,1.1312,0.91103,0.35478,0.97637,1.8072,0.18549,1.4435,1.5454,1.5211,0.25726,1.4858,2.3932,4.1304,9.9209,4.7052,2.5581,1.5556,1.0098,0.57457,1.2984,1.7575,1.9194,4.5755,9.0008,5.7928,2.71,1.5696,0.37873,1.7053,0.83187,1.836,1.2166,0.84397,0.563,0.24641,1.7683,1.2783,1.8634,1.836,1.8549
1.4406,1.1999,1.8774,1.7464,0.71335,0.32259,1.4204,1.9153,1.5076,0.86599,0.72958,0.65239,0.79186,1.5966,1.4417,0.042073,0.77416,1.3236,0.27822,0.20834,0.52195,2.749,4.0327,9.2988,5.419,2.7761,0.43798,1.3546,0.88779,0.36188,0.65982,0.25074,2.7026,4.0059,9.9734,5.2021,1.3601,0.47666,0.44516,1.5896,0.11188,1.1512,1.2605,1.555,0.32857,1.8537,1.5111,0.78607,1.8941,0.40146
1.8228,0.79449,0.15618,0.65193,1.7029,0.51285,1.3932,1.2928,1.9947,1.6805,0.98023,0.31555,0.98433,0.88215,1.2877,1.0585,1.862,0.79593,1.2141,0.28719,0.0078581,2.1354,5.0402,9.9778,5.1774,2.3577,0.31035,1.6048,1.6797,0.39619,0.38802,1.7662,4.9251,10.851,4.5015,2.6063,0.65199,1.0769,1.274,1.7534,1.4094,1.972,0.078689,0.83622,1.1433,1.8905,1.2924,0.88814,0.66463,1.3432
0.64762,0.037501,1.9005,1.8084,1.7821,1.9412,0.47348,1.3612,1.5408,1.3672,0.87871,1.6202,0.87577,0.33915,1.3548,0.1938,0.94423,1.0021,1.5854,0.87951,1.5714,1.3569,2.3047,5.1382,9.2175,4.4288,1.4938,1.3667,1.9673,0.31129,0.56419,0.13485,1.9943,0.079385,1.3041,5.4503,9.5909,4.2675,2.425,0.70642,0.99596,1.9731,0.89192,0.21672,1.1348,1.0358,1.3368,0.43478,0.50522,0.94064
0.45006,1.5445,0.48423,1.2966,1.2564,0.40821,0.27124,1.8849,1.7625,0.60746,1.8687,1.6126,1.2707,1.7662,1.4638,1.8297,1.049,1.2251,0.42358,0.94369,1.974,1.0576,4.7883,9.6829,5.2936,1.3935,1.9543,0.23099,1.2291,1.9717,1.9001,2.821,4.5622,10.074,5.2449,2.4024,0.20665,0.45461,0.66746,1.6301,0.73162,0.91878,0.65639,0.82858,1.5153,0.35636,1.1846,1.5938,0.89738,1.685
0.23224,1.3894,0.43444,0.83488,0.79835,1.8106,0.59035,1.996,0.70111,0.74431,1.8899,1.3758,0.30546,0.057492,1.7973,1.4471,0.070956,0.26614,0.064102,1.3734,1.217,1.5188,1.7613,4.8358,10.462,4.8212,2.0815,1.9153,0.3531,0.50113,1.2828,1.9508,1.7164,4.3832,10.717,5.8767,2.8846,0.51306,0.10157,0.24633,1.9964,0.75244,1.595,1.8245,0.22099,1.6439,1.4806,1.7401,1.4804,0.050912
0.64833,0.080287,0.21898,1.6592,0.50196,0.32266,0.25344,0.83559,1.6197,0.35611,1.6978,0.44758,1.8586,0.71761,1.8675,0.91603,0.44344,0.56671,1.6069,0.71867,0.71884,0.35084,1.7392,4.3535,10.727,5.534,2.3293,0.67111,0.12819,0.74525,0.55818,1.3962,2.48,4.3273,10.781,4.3777,1.413,0.63478,0.91868,0.69605,1.91,0.06359,1.7112,1.1278,1.4708,0.097818,0.92816,1.4525,0.1943,0.90277
0.081271,1.4683,1.0781,1.979,1.9926,0.9426,0.76993,1.5315,1.9406,0.71752,0.20301,0.66704,1.7403,1.7285,0.88216,0.54177,1.6163,1.6748,0.078614,0.61895,1.9287,1.1198,2.5063,5.6696,9.0453,5.5734,2.3462,0.63658,1.3714,0.95864,0.61446,0.49192,1.0932,1.3945,1.3142,5.8083,9.8623,4.266,2.7312,0.92118,1.0266,1.4382,1.8467,1.5891,1.0663,0.25831,0.28716,0.25812,1.5638,0.8378
0.65954,1.6227,0.507,0.758,1.2745,1.8747,1.9292,0.89432,0.47414,0.51152,1.6501,0.10044,0.53118,1.4704,0.70225,1.6627,0.22139,1.7319,1.482,0.082313,1.7464,1.0643,1.2238,2.3516,4.3024,10.199,5.2273,2.3367,0.45987,0.60884,0.88567,1.3509,1.1429,2.3374,5.1935,10.847,4.1009,1.328,1.5517,0.91074,1.3406,0.50376,0.59189,0.6165,0.92814,1.8638,0.63743,0.18915,0.54136,0.093855
0.21733,0.12956,1.6709,0.97079,1.5088,0.2715,0.4532,1.3481,0.84533,0.76825,0.57515,0.33228,1.0181,1.312,1.8617,0.11478,0.88132,0.10952,0.67864,1.895,0.87027,0.60802,0.4783,1.3709,5.0504,9.3201,4.1333,1.2936,1.329,1.4229,1.7832,0.17981,0.14771,2.5688,5.6696,10.45,5.3516,1.5424,0.68404,0.77223,0.0037809,0.81353,1.8052,0.19162,1.1889,0.56181,1.6957,0.18734,0.25723,1.8519
1.17,0.97322,0.19701,1.2335,1.7596,1.5705,0.56494,0.18902,1.9929,0.39242,1.0546,0.78447,0.98089,0.99223,1.9079,1.1107,1.353,0.98637,0.83218,0.14923,0.30655,1.4001,2.8505,5.2223,9.4531,4.3752,1.9218,0.55601,1.6884,0.94175,0.65067,1.9367,1.1665,5.0441,10.62,4.7482,1.2213,0.69046,1.4964,0.12449,0.98591,1.6515,0.19053,0.15848,1.9664,1.8882,1.3156,0.3903,1.8983,1.9265
1.7722,1.9871,1.5864,0.81587,0.92641,1.3284,1.4514,1.371,1.2235,0.89524,0.20595,1.7863,0.083068,0.19689,0.13728,1.1896,0.92077,1.6603,0.38759,1.8994,1.3027,1.9041,0.76377,2.4103,5.6833,10.718,4.702,2.3188,1.4701,1.2534,0.74908,1.3296,0.39503,2.5916,5.5953,10.404,4.868,1.406,1.2496,0.84147,1.0625,1.1339,0.78998,1.1185,0.73036,1.3687,0.77792,0.88494,1.6374,0.47321
1.7971,0.77939,1.1227,1.249,0.54902,1.4623,0.29041,0.56916,0.03699,0.16519,0.90292,1.3269,0.80932,0.52582,0.68353,0.61401,0.040842,1.837,1.8941,0.46492,0.32102,1.0896,0.74691,1.0566,4.8601,10.031,5.2104,2.0845,1.799,0.41656,1.551,0.22638,1.7936,2.1561,5.7568,9.3667,5.6695,1.143,1.4562,1.9823,0.61175,1.1523,1.356,0.71826,0.55091,1.3483,1.834,0.63707,0.25301,0.74466
1.0708,1.4034,0.0012484,1.2138,0.94807,0.35155,1.6908,0.46879,1.9164,0.52264,0.60383,0.65837,0.75693,0.92823,0.027527,0.73193,1.3809,1.6025,0.27111,0.17094,0.63907,0.51817,0.65955,2.0417,4.5988,9.938,5.2243,1.5682,0.48847,0.78322,1.3149,0.16553,2.347,5.0306,9.8029,5.8801,1.1936,1.747,1.3402,1.6171,1.7197,0.60834,0.30684,1.6106,0.65591,0.7534,1.0552,1.2884,1.4622,1.319
1.5103,0.42957,1.0663,1.6106,0.059853,0.73697,1.5302,0.51849,0.10966,0.94519,1.2321,1.6492,0.33378,1.0237,0.79222,1.9874,0.45441,1.9576,0.93875,1.457,0.29768,0.042175,1.8076,0.51824,2.1543,4.0106,9.6084,5.9524,2.7672,0.34215,0.012021,0.071711,1.2147,1.7778,5.6758,9.4552,5.5688,1.3037,0.97035,1.0993,0.13242,0.57905,0.13052,0.093022,1.7756,1.7362,0.31781,1.4826,0.47822,0.61168
0.83344,0.9989,0.4244,1.1817,0.45709,1.4164,1.6213,1.9388,1.9371,0.86552,0.71723,0.48436,1.699,1.193,1.2102,1.2344,0.43539,1.143,1.7027,1.508,0.32235,1.5148,0.93223,1.0164,1.6895,5.5152,10.678,5.1492,1.0913,1.1611,0.17514,1.1439,0.1033,1.1604,2.2521,5.2029,9.8045,5.5886,2.148,1.6135,1.0688,0.54281,0.21275,1.2558,1.5515,1.1171,1.386,0.66559,0.22326,1.8629
